Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,CustomerTenure,TotalSpend,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,PCA1,PCA2
2,4,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,47,3,4129,18,2,0,-1,-1.6709079306469081,0.5063324701011962
2,5,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,48,1,4094,162,3,2,3,-0.45461764934794346,0.42368392512602415
2,4,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,70,0,4152,1231,1,1,2,2.0542241508252306,-0.30764541501234643
3,4,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,67,3,4202,13,3,0,-1,-2.445022243712163,1.0965831433189563
4,3,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,80,0,4440,1706,1,1,-1,2.5295783248745534,0.39760820250715967
2,3,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,41,1,4014,121,0,0,3,-1.4878519157269847,-0.1564300171054824
4,2,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,50,0,4263,1293,1,1,-1,2.095501362807833,1.2130006721172988
2,5,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,59,3,4067,88,2,0,-1,-2.076052838802282,0.15229370118157548
2,2,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,72,0,4062,421,1,2,-1,0.5659436550742545,0.43604158143346095
2,2,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,66,0,4144,259,0,2,-1,0.13976106616471196,-0.21444369320363055
2,4,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,37,0,4078,1117,1,1,2,1.5028243371461028,-0.009632092379364125
2,5,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,68,2,3963,89,2,0,0,-2.0220398450830923,0.10587509844791977
2,5,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,60,2,3908,36,2,0,0,-1.8958352786719945,0.5734938815867661
2,3,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,43,1,4190,57,0,0,3,-1.326631727834233,-0.5421546087036577
2,3,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,55,2,3908,148,2,2,0,-1.3428674294106948,1.3985580797856412
4,5,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,66,2,3989,93,2,0,-1,-1.053986912213014,2.052542721908523
2,4,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,58,1,3925,119,2,2,3,-0.6651725450312361,0.36583993246308194
4,3,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,50,1,4494,1835,1,1,-1,2.393285772520453,0.20036058277252444
4,3,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,77,0,4399,1318,1,1,-1,2.5103922946563277,0.12190123762875381
4,3,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,55,2,3876,45,2,0,-1,-1.6027888897792455,1.8470069429876277
2,5,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,66,3,3844,10,2,0,-1,-2.401248349895293,0.6964806767757767
0,3,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,74,0,4049,978,1,1,-1,1.4822431601186654,-0.905673139404148
4,3,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,49,1,3888,191,2,2,3,-0.4638981366876215,1.752898394852374
0,3,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,37,1,3889,57,0,0,-1,-1.9917656847627825,-0.8984794949858516
3,3,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,79,0,4113,1033,1,1,-1,1.47863416323379,0.8226121952330351
3,3,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,41,1,3997,66,2,0,3,-1.2819958754537375,1.2396461336225055
1,3,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,64,0,3853,43,0,0,-1,-0.9776493823050826,-0.34207535913560944
2,3,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,42,1,4410,50,0,0,3,-1.3542723480286605,-0.9574474238363859
4,4,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,55,1,3952,39,2,0,3,-1.1503705702450615,1.4696333259032324
2,3,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,1,4170,608,3,1,3,0.1955204425229501,0.1345934173856118
2,3,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,49,0,4306,1581,1,1,2,2.2720499505169323,-0.3018474091509627
4,3,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,2,4330,68,3,0,-1,-1.212334109406242,1.176665096519033
1,5,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,1,4497,80,0,0,3,-1.3351958452624477,-2.114664393855142
4,5,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,36,0,4247,1282,1,1,-1,1.9665916806026706,0.08449240002485471
0,2,36640.0,1,0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,125,1,4115,65,0,0,-1,-1.3063002036031894,-1.5401985156948323
2,3,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,37,1,4234,91,0,0,3,-0.9690077561662053,-0.738915099840689
2,3,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,52,2,4335,315,3,3,0,-0.9510650339965047,-0.24901059079264182
2,3,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,48,2,4021,31,2,0,0,-1.9730544529026035,0.7242160510663588
3,3,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,45,0,3886,834,1,1,-1,1.2727249060595283,1.0332735223698204
2,3,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,71,0,4122,1600,1,1,2,2.4148565362522723,-0.29668745692789045
2,3,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,71,0,4367,1270,1,1,2,2.335471396243342,-0.4283811197132226
4,4,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,52,2,3929,263,2,2,-1,-1.0920700272709551,1.704344073468121
2,2,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,73,1,3839,535,2,1,-1,0.19057263470763794,1.1961155784087842
2,4,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,57,0,4041,1295,1,1,2,1.9463528476063139,0.03720063743764035
2,2,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,47,1,4097,1150,1,1,3,0.8058966538069953,0.18968304971839914
4,5,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,48,0,4443,1240,1,1,-1,3.018156948316333,0.14532499660608061
4,4,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,60,2,4186,38,2,0,-1,-1.4112861277264859,0.9491360003809286
3,4,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,41,0,4435,35,3,0,-1,-0.8460385559389434,-0.451201132896136
2,5,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,37,1,4042,53,0,0,3,-1.3179503048054912,-0.37522820609106383
3,2,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,62,2,4251,293,2,3,0,-1.0130939463767852,0.5984750104145168
2,3,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,1,3860,65,2,0,3,-0.9787569896254361,0.4232492315403638
2,2,64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,71,1,4496,1804,1,1,-1,1.6845652324589677,-0.6778128263134676
2,5,46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,69,1,4294,241,3,3,3,-0.5542643286387592,-0.35079825648254725
2,5,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,71,0,3942,1101,1,1,2,1.7639545626161715,0.6489861335988949
4,3,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,57,2,4471,264,3,3,-1,-0.9623856843443619,0.19683174664684633
3,5,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,51,2,4363,541,3,3,-1,-0.7200914614957301,0.155130620648728
2,3,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,40,0,4260,1198,1,1,2,1.7678165177358858,-0.6275282182994945
2,3,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,48,1,3928,482,2,2,3,-0.6066615815387449,0.33836433764044477
0,4,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,3,3887,17,2,0,-1,-2.1979082679408455,0.4163959181005622
3,3,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,77,0,4065,1615,1,1,-1,2.6022603141342664,0.5230950960894049
3,6,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,71,1,4141,285,3,2,-1,-0.5024169846411701,0.4935047901318417
2,5,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,45,1,4431,1135,1,1,3,1.1636669584078856,-0.9908600452515792
0,5,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,37,1,3918,114,0,2,-1,-1.0192620781510324,-1.125525959660457
2,3,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,56,0,4066,1047,1,1,2,1.564397708310223,0.09082081902739815
4,5,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,55,2,3915,714,2,2,-1,0.28311844516383,2.556368188951083
4,3,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,45,1,4379,185,3,3,3,-0.8893371156822365,0.39141461867954663
2,2,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,63,1,4498,1245,1,1,3,1.073521930374631,-0.8421276408576137
2,5,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,47,1,4299,189,3,3,3,-0.7152970843193757,-0.7112824115579434
2,5,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,4451,576,3,3,3,0.05242088452141552,-1.4829264862748759
2,2,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,73,1,4406,1103,3,1,3,0.5166494375904312,-0.5414747538997637
4,3,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,53,0,4529,1753,1,1,-1,2.9162608155475347,-0.27983552369726317
4,5,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,39,1,3972,17,2,0,3,-1.082665001078851,1.290917086217318
2,4,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,59,2,4305,433,3,3,0,-1.2287636898561596,-0.30582762437298927
0,2,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,63,1,4379,1588,1,1,-1,1.7360215684995306,-1.2363690155684095
2,5,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,54,1,4249,22,0,0,3,-1.009405001408837,-0.7424537074764245
2,4,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,74,0,3913,19,0,0,-1,-1.2708780398330781,0.25715721668349406
4,3,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,60,1,4302,1117,1,1,3,1.0341354534658675,0.41195031421701966
0,3,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,50,1,4041,69,0,0,-1,-1.7503083303069562,-1.0748153770766542
3,5,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,43,1,4046,23,2,0,3,-1.4508006405169567,0.5528565550566582
4,4,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,67,1,4107,605,1,1,-1,0.9019579850051066,1.5962383210517281
2,4,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,52,1,4024,57,0,0,3,-2.0031502280440607,-0.07678425552056317
0,4,60182.0,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,132,1,3882,22,0,1,-1,-0.7426679369936517,-0.1515869191008193
2,6,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,57,0,4083,2088,1,1,-1,2.8042731296231644,-0.7211616668973962
2,5,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,67,1,4392,1009,1,3,-1,0.8959846180424983,-1.3391981367666856
2,4,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,1,4172,26,0,0,3,-1.5188647588976332,-0.6086907866277088
2,3,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,35,0,4052,1627,1,1,2,2.201471967989402,0.5402839831722192
2,3,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,67,1,4520,1102,3,1,3,0.8690747125997679,-1.020403292049791
4,3,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,61,2,3863,17,2,0,0,-1.8691020158158032,2.367654429701438
2,3,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1,4244,1690,1,1,3,1.9446873833985332,-0.07582146823702103
2,3,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,72,1,4375,1390,1,1,3,1.5395437097608389,-0.8127059980522522
4,3,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,0,4506,2126,1,1,-1,2.951829248877478,-0.49116683716602966
3,5,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,56,1,4447,1531,1,1,-1,1.55948569466415,-0.5770531401426784
3,4,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,50,1,4125,64,2,0,3,-1.1722179092570373,0.34991573950803445
2,4,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,40,1,4084,26,0,0,3,-1.355204402128198,-0.07033791518081439
2,2,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,51,0,4289,1112,1,1,-1,2.5720599005046045,0.19133347939486026
0,5,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,0,4484,210,0,3,-1,-0.6207683038232776,-3.2642659449095897
2,5,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,58,2,4508,1148,3,3,-1,0.796261802664097,-1.2191043045856602
4,4,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,51,1,4463,33,3,0,3,-0.9930114356182576,0.11541659633293344
4,5,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,64,1,4460,1101,3,1,3,1.1320059224397456,0.08243126313043138
2,4,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,61,1,4454,322,0,3,3,-0.395350152799141,-1.528797998754305
2,4,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,61,2,4229,44,0,0,-1,-2.1938964631485054,-0.7731202759081058
4,4,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,68,3,4042,17,2,0,-1,-2.113891169993247,2.0631311954896816
2,2,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,46,1,4466,31,0,0,-1,-1.660956138780269,-1.2381182566966737
4,2,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,57,2,4242,845,3,3,-1,0.2755754528486584,1.393687409987083
3,3,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,55,1,3851,275,2,2,3,-0.6935293200727474,1.1640749159640404
4,3,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,47,1,4422,25,3,0,3,-0.8435708418205369,0.4392252083896001
3,5,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,73,2,4350,275,3,3,-1,-1.081537616288739,0.304400437398225
3,3,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,59,2,4311,90,3,0,0,-1.4991014707727055,0.41736201040249166
2,3,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,62,0,3842,1495,1,1,2,2.173403459954783,0.9023210788150227
4,3,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,55,2,4461,184,3,3,-1,-1.2364919351982018,0.18467152457300295
2,3,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,55,0,4214,981,1,1,2,1.5544011113844123,0.025298317473457867
2,5,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,55,1,4107,67,0,0,3,-1.5234062401537818,0.058879153185733696
2,4,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,72,0,4484,1635,1,1,2,2.293357983636206,-1.1588041021258317
3,4,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,42,1,3940,60,2,0,3,-1.2515331524130542,1.3312422388662133
4,5,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,50,1,3984,231,2,2,-1,-0.0626221211841844,2.032049818510086
2,3,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,65,2,3923,48,2,0,0,-2.0446213967712406,0.7331657311721191
2,2,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,62,2,4347,99,0,0,0,-1.7214456405220595,-0.3038945986439966
4,5,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,62,1,4125,770,1,1,-1,0.7354511491026187,0.8303602594689933
2,4,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,69,0,4367,957,1,1,2,1.2731578624190767,-1.0411361184026497
3,5,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,44,0,3899,818,1,1,-1,1.52924582825991,1.3064473440064734
4,4,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,39,0,4292,925,1,1,-1,1.6391014974579032,0.7109333013508473
3,2,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,1,4273,908,1,1,3,0.7107990450510683,0.25232462913342923
1,3,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,44,1,4342,102,0,0,3,-1.4363171689964254,-1.3682438478830214
2,5,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,4451,576,3,3,3,0.05242088452141552,-1.4829264862748759
2,5,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,79,0,4506,317,3,3,-1,-0.018833050719256787,-1.3919410171625821
4,5,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,51,1,3959,461,2,2,3,0.30921880005720764,1.4727405590300588
3,3,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,50,2,3912,37,2,0,0,-1.5484190311233865,1.823943561084553
2,3,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,51,1,4191,70,0,0,3,-1.2572922199057035,-0.5041727055276757
2,5,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,73,0,4355,930,1,1,2,1.6743916579683222,-0.642376938571918
3,5,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,69,2,4376,859,3,3,-1,-0.20572793413895055,-0.4745735441227502
2,6,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,59,0,3887,1478,1,1,-1,2.227479643966627,0.6962815314127383
3,2,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,76,0,4220,390,0,2,-1,-0.09622706862099337,0.02217360791938755
0,5,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,41,0,4199,52,0,0,-1,-0.765938925259504,-1.5845895583889213
2,5,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,1,4023,137,0,2,3,-0.9841957671434547,-0.1268628422626737
2,3,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,45,0,4445,1919,1,1,2,2.94728951961756,-0.8559307318745255
2,5,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,54,2,4004,68,2,0,-1,-2.3072868278366734,-0.021848704591022814
2,5,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,2,4313,25,3,0,-1,-1.8666036461465805,-0.2504518044917639
3,5,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,73,1,4514,1374,3,1,-1,1.1504728201526884,-0.8928612295048962
0,2,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,37,1,4318,32,0,0,-1,-1.321135315646068,-1.4675382986189363
3,5,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,1,4371,100,3,0,3,-0.6842686028857788,-0.29569389422723635
2,4,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,43,0,4372,825,1,1,-1,1.3609482802095423,-0.887301591268256
4,2,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,60,1,3943,916,2,1,-1,0.48307598549193864,2.11332066087988
2,2,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,67,2,3913,62,2,0,0,-1.8837290740493544,0.9336851290152478
0,5,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,69,1,4099,728,0,1,-1,0.0986962471979463,-1.182682006123003
4,3,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,47,1,3959,90,2,0,3,-0.6942299011432802,1.4244005282988614
2,4,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,37,1,3916,273,2,2,3,-0.8761418579641691,0.5959350322151863
2,5,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,41,1,4023,66,0,0,3,-1.4837846620864594,-0.17938399112145953
3,3,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,64,0,4297,1213,1,1,-1,2.1709962892098607,0.13706663489901186
2,6,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,59,0,4488,107,0,3,-1,-0.5277281209264312,-1.9091588236708563
2,4,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,78,0,3955,1157,1,1,2,1.8155091225656304,0.1007606342611867
3,3,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,61,1,4131,546,2,1,3,0.30232186455238325,0.35336648439363416
3,5,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,33,0,4267,241,3,2,-1,0.026395918200030434,0.07512330752273465
2,2,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,49,1,4001,53,0,0,-1,-1.903065511767033,-0.04254094954293633
2,3,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,3,4083,37,2,0,-1,-2.8014443883995175,0.6534539568109339
2,3,51381.5,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,36,0,4230,1611,1,1,-1,1.6278320318284765,-0.7395843942741622
3,4,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,49,0,4347,1508,1,1,2,2.2372116277800584,-0.20449299538153523
2,3,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,59,2,4033,235,2,2,0,-1.0837115956924481,0.9498450839246995
3,5,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,69,2,3949,32,2,0,-1,-1.9215033647235693,0.7612963788465114
2,3,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,2,4174,102,2,0,0,-1.557409818458732,-0.005732088364446786
2,4,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,40,1,4523,401,3,1,-1,0.2953587100298515,-0.984606131447119
